stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code,stop_url
gen:9175:4200:0:2,"Lorenzenberg, Waldsiedlung",47.9943107953876,11.9813211903431,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4200&nameState_origin=empty&sessionID=0
gen:9175:4201:0:1,"Aßling, Rotter Straße",47.9940509917568,12.00917724423,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4201&nameState_origin=empty&sessionID=0
gen:9175:4201:0:2,"Aßling, Rotter Straße",47.9938171351307,12.0094451735504,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4201&nameState_origin=empty&sessionID=0
gen:9175:4203:0:1,Aich,48.0392928764735,11.8143586092176,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4203&nameState_origin=empty&sessionID=0
gen:9175:4203:0:2,Aich,48.0390406050798,11.8140778942721,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4203&nameState_origin=empty&sessionID=0
gen:9175:4205:0:1,Wolfersberg,48.0479206910079,11.8162457195636,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4205&nameState_origin=empty&sessionID=0
gen:9175:4205:0:2,Wolfersberg,48.0477676095517,11.8161255483818,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4205&nameState_origin=empty&sessionID=0
gen:9175:4206:0:1,Tal (Oberpframmern),48.0155449005211,11.8058648476473,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4206&nameState_origin=empty&sessionID=0
gen:9175:4206:0:2,Tal (Oberpframmern),48.0158064793301,11.8063196174125,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4206&nameState_origin=empty&sessionID=0
gen:9175:4207:0:1,"Zorneding, Wasserwerk",48.0669748995742,11.8200289869931,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4207&nameState_origin=empty&sessionID=0
gen:9175:4207:0:2,"Zorneding, Wasserwerk",48.067029069607,11.8201629754463,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4207&nameState_origin=empty&sessionID=0
gen:9175:4209:0:1,"Aßling, Bahnhofstraße Abzw.",47.9916321139397,12.0012183134771,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4209&nameState_origin=empty&sessionID=0
gen:9175:4209:0:2,"Aßling, Bahnhofstraße Abzw.",47.991641091819,12.0020355983623,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4209&nameState_origin=empty&sessionID=0
gen:9175:4210:0:1,"Egmating, Jägerweg",48.0062332824868,11.7936369545235,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4210&nameState_origin=empty&sessionID=0
gen:9175:4210:0:2,"Egmating, Jägerweg",48.006332067145,11.793556150054,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4210&nameState_origin=empty&sessionID=0
gen:9175:4211:0:1,"Niederseeon, Schule",48.0239238348788,11.8523271470475,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4211&nameState_origin=empty&sessionID=0
gen:9175:4212:0:1,"Egmating, Schule",48.0010203592948,11.7955203630947,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4212&nameState_origin=empty&sessionID=0
gen:9175:4213:0:1,"Oberpframmern, Gh. Neuwirt",48.0215197181457,11.8131754858746,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4213&nameState_origin=empty&sessionID=0
gen:9175:4214:0:1,"Kastenseeon, Ort",47.9957239132421,11.829132956355,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4214&nameState_origin=empty&sessionID=0
gen:9175:4214:0:2,"Kastenseeon, Ort",47.9952118360798,11.8295098143409,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4214&nameState_origin=empty&sessionID=0
gen:9175:4215:0:1,Esterndorf,48.0274573307375,11.8381991081705,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4215&nameState_origin=empty&sessionID=0
gen:9175:4215:0:2,Esterndorf,48.0273589470822,11.8385882286727,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4215&nameState_origin=empty&sessionID=0
gen:9175:4216:0:1,"Kastenseeon, Bad",47.9934073403647,11.8316997053952,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4216&nameState_origin=empty&sessionID=0
gen:9175:4216:0:2,"Kastenseeon, Bad",47.9935058975587,11.8314448126817,,,,http://efa.mvv-muenchen.de/mvv/XSLT_TRIP_REQUEST2?language=de&placeState_origin=empty&type_origin=stopID&name_origin=4216&nameState_origin=empty&sessionID=0
